restaurant_name,food_item,description,price,packaging_charge,status,available_from,available_to,item_status,image,main_cat,sub_cat,recommended,ingredients
Berry's Bistro,Italian Stuffed Tortilla Bread Topped With Chicken Tikka,,253,20,Non Veg,12:01PM,10:00PM,1,,Main Course,,0,
Berry's Bistro,Gumbo,,253,10,Non Veg,12:01PM,10:00PM,1,,Main Course,,0,
Berry's Bistro,Teriyaki Grilled Chicken,,316,10,Non Veg,12:01PM,10:00PM,1,,Main Course,,0,
Berry's Bistro,Grilled Chicken Panini Sandwich,,222,10,Non Veg,12:01PM,10:00PM,1,,Main Course,,0,
Berry's Bistro,The Meat Wagon (Chicken Burger),,232,10,Non Veg,12:01PM,10:00PM,1,,Main Course,,0,
Berry's Bistro,Chicken Amritsari,,111,10,Non Veg,12:01PM,10:00PM,1,,Main Course,,0,
Berry's Bistro,Shakshuka,,174,10,Non Veg,12:01PM,10:00PM,1,,Main Course,,0,
Berry's Bistro,Lamb Shepherd's pie,,348,10,Non Veg,12:01PM,10:00PM,1,,Main Course,,0,
Berry's Bistro,Chargrilled Seer Fish Steak,,348,20,Non Veg,12:01PM,10:00PM,1,,Main Course,,0,
Berry's Bistro,Chicken Lasagna in Cream,,416,10,Non Veg,12:01PM,10:00PM,1,,Main Course,,0,
Berry's Bistro,Tossed Garlic Prawns,,290,10,Non Veg,12:01PM,10:00PM,1,,Main Course,,0,
