restaurant_name,food_item,description,price,special_price,special_from,special_to,packaging_charge,status,max_packaging_charge,available_from,available_to,breakfast_available_from,breakfast_available_to,lunch_available_from,lunch_available_to,dinner_available_from,dinner_available_to,available_days,item_status,image,main_cat,sub_cat,recommended,ingredients,cat_order,product_order
SRI VELAN CAFE,Singapore Curry Maggi,,48,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Maggi Items,,0,,5,2
SRI VELAN CAFE,Hot Garlic Maggi,,60,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Maggi Items,,0,,6,1
SRI VELAN CAFE,Fire Chilli Maggi,,60,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Maggi Items,,0,,6,2
SRI VELAN CAFE,Soupy Maggi,,60,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Maggi Items,,0,,6,3
SRI VELAN CAFE,Sweet Corn 2 Pcs,,60,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Corn Items,,0,,6,3
SRI VELAN CAFE,Masala Corn 2 Pcs,,60,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Corn Items,,0,,6,3
SRI VELAN CAFE,Pepper Corn 2 Pcs,,72,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Corn Items,,0,,6,3
SRI VELAN CAFE,Butter Corn 2 Pcs,,60,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Corn Items,,0,,6,3
SRI VELAN CAFE,Butter Cheese Corn 2 Pcs,,72,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Corn Items,,0,,6,3
SRI VELAN CAFE,Gulab Jamun 4 Pc,,48,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Sweet Items,,0,,6,3
SRI VELAN CAFE,Malai Jamun 4 Pc,,72,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Sweet Items,,0,,6,3
SRI VELAN CAFE,Hot Malai Jamun 4 Pc,,72,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Sweet Items,,0,,6,3
SRI VELAN CAFE,Ice-Cream Malai Jamun 2 Pcs,,72,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Sweet Items,,0,,6,3
SRI VELAN CAFE,Cashew Roll 2 Pcs,,72,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Sweet Items,,0,,6,3
SRI VELAN CAFE,Kulai Muruku 1/2 Kg,,240,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Muruku Items,,0,,6,3
SRI VELAN CAFE,Ola Pakoda 1/2 Kg,,240,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Muruku Items,,0,,6,3
SRI VELAN CAFE,Pappurotta 2 Cups,,96,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Velan Special Items,,0,,6,3
SRI VELAN CAFE,Rava Idly 4 Pcs,,48,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Velan Special Items,,0,,6,3
SRI VELAN CAFE,Chapathi with Mushroom Gravy,Chapathi 6 Pcs with Gravy 1 Cup,120,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Velan Special Items,,0,,6,3
SRI VELAN CAFE,Pulusu Pindi 2 Cups,,96,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Velan Special Items,,0,,6,3
SRI VELAN CAFE,Nan with Gravy,Chapathi 6 Pcs with Gravy 1 Cup,120,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Velan Special Items,,0,,6,3
SRI VELAN CAFE,Pullavadi 4 Pc,,48,,,,0,Veg,,08:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Velan Special Items,,0,,6,3
SRI VELAN CAFE,Mushroom Soup,,30,,,,0,Veg,,10:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soups,,0,,6,3
SRI VELAN CAFE,Sweet Corn Soup,,30,,,,0,Veg,,10:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soups,,0,,6,3
SRI VELAN CAFE,Manchow Soup,,30,,,,0,Veg,,10:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soups,,0,,6,3
SRI VELAN CAFE,Hot & Sour Soup,,30,,,,0,Veg,,10:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soups,,0,,6,3
SRI VELAN CAFE,Tomato Soup,,30,,,,0,Veg,,10:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soups,,0,,6,3
SRI VELAN CAFE,Thai Vegetable Soup,,30,,,,0,Veg,,10:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soups,,0,,6,3
SRI VELAN CAFE,Italian Mushroom Soup,,30,,,,0,Veg,,10:00AM,08:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soups,,0,,6,3
