restaurant_name,food_item,description,price,packaging_charge,status,available_from,available_to,item_status,image,main_cat,sub_cat,recommended,ingredients
Darling Namma Veedu - Katpadi,Chicken Manchurian,,188.5,10,,12:01PM,10:00PM,1,,Chinese Non Veg [Gravy],,0,
Darling Namma Veedu - Katpadi,Chicken Fried Rice,,157,10,,12:01PM,10:00PM,1,,Fried Rice,,0,
Darling Namma Veedu - Katpadi,Chicken Noodle,,157,10,,12:01PM,10:00PM,1,,Noodles,,0,
Darling Namma Veedu - Katpadi,Egg Fried Rice,,146.5,10,,12:01PM,10:00PM,1,,Fried Rice,,0,
Darling Namma Veedu - Katpadi,Egg Noodles,,146.5,10,,12:01PM,10:00PM,1,,Noodles,,0,
Darling Namma Veedu - Katpadi,Veg Fried Rice,,125.5,10,,12:01PM,10:00PM,1,,Fried Rice,,0,
Darling Namma Veedu - Katpadi,Veg Noodles,,125.5,10,,12:01PM,10:00PM,1,,Noodles,,0,
Darling Namma Veedu - Katpadi,Schezwan Chicken Fried Rice,,167.5,10,,12:01PM,10:00PM,1,,Fried Rice,,0,
Darling Namma Veedu - Katpadi,Schezwan Chicken Noodles,,167.5,10,,12:01PM,10:00PM,1,,Noodles,,0,
Darling Namma Veedu - Katpadi,Schezwan Egg Fried Rice,,157,10,,12:01PM,10:00PM,1,,Fried Rice,,0,
Darling Namma Veedu - Katpadi,Schezwan Egg Noodles ,,157,10,,12:01PM,10:00PM,1,,Noodles,,0,
Darling Namma Veedu - Katpadi,Schezwan Veg Fried Rice,,136,10,,12:01PM,10:00PM,1,,Fried Rice,,0,
Darling Namma Veedu - Katpadi,Schezwan Veg Noodles,,136,10,,12:01PM,10:00PM,1,,Noodles,,0,
Darling Namma Veedu - Katpadi,Mixed Fried Rice,,178,10,,12:01PM,10:00PM,1,,Fried Rice,,0,
Darling Namma Veedu - Katpadi,Mixed Veg Gravy,,146.5,10,,12:01PM,10:00PM,1,,Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Paneer Butter Masala,,162.25,10,,12:01PM,10:00PM,1,,Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Mushroom Masala,,157,10,,12:01PM,10:00PM,1,,Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Chicken Curry,,185.35,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Kozhi Varutha Curry,,185.35,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Mutton Varutha Curry,,225.25,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Eral Varutha Curry,,209.5,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Mutton Chetinadu,,225.25,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Chicken Chetinadu,,185.35,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Eral Chettinadu,,209.5,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Kaadai Chetinadu,,157,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Nandu Chetinadu,,193.75,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Butter Chicken Masala,,209.5,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Aattu Kal Paaya,,172.75,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Chicken Kiema Masala,,199,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Mutton Keema Masala,,209.5,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Malabar Chicken Masala,,193.75,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Nattu Kozhi Masala,,209.5,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Kaadai Masala,,165.4,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Eral Masala,,209.5,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Chicken Hyderabadi,,183.25,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Mutton Kuruma,,209.5,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Namma Veedu Meen Kuzhambhu,,204.25,10,,12:01PM,10:00PM,1,,Non Veg Gravy,,0,
Darling Namma Veedu - Katpadi,Chicken Kothu Curry,,220,10,,12:01PM,10:00PM,0,,Specials,,0,
Darling Namma Veedu - Katpadi,Chicken Chatpot,,220,10,,12:01PM,10:00PM,0,,Specials,,0,
Darling Namma Veedu - Katpadi,Roasted Chickn,,220,10,,12:01PM,10:00PM,0,,Specials,,0,
Darling Namma Veedu - Katpadi,Chicken 555,,220,10,,12:01PM,10:00PM,0,,Specials,,0,
Darling Namma Veedu - Katpadi,Chicken Maharani,,220,10,,12:01PM,10:00PM,0,,Specials,,0,
Darling Namma Veedu - Katpadi,Panneer Chukka,,200,10,,12:01PM,10:00PM,0,,Specials,,0,
Darling Namma Veedu - Katpadi,Panneer Fingers,,200,10,,12:01PM,10:00PM,0,,Specials,,0,
Darling Namma Veedu - Katpadi,Panneer Podimas,,200,10,,12:01PM,10:00PM,0,,Specials,,0,
Darling Namma Veedu - Katpadi,Panneer Tikka,,200,10,,12:01PM,10:00PM,0,,Specials,,0,
Darling Namma Veedu - Katpadi,Chicken Majestic,,220,10,,12:01PM,10:00PM,0,,Specials,,0,
Darling Namma Veedu - Katpadi,Cajun Chicken,,220,10,,12:01PM,10:00PM,0,,Specials,,0,
Darling Namma Veedu - Katpadi,Chicken Chinthamani,,220,10,,12:01PM,10:00PM,0,,Specials,,0,
Darling Namma Veedu - Katpadi,Chicken Ghee Roast,,220,10,,12:01PM,10:00PM,0,,Specials,,0,
Darling Namma Veedu - Katpadi,Mutton Chukka Briyani,,220,10,,12:01PM,10:00PM,0,,Specials,,0,
Darling Namma Veedu - Katpadi,Chicken Chukka Briyani,,220,10,,12:01PM,10:00PM,0,,Specials,,0,
Darling Namma Veedu - Katpadi,Naatu Kozhi Briyani,,220,10,,12:01PM,10:00PM,0,,Specials,,0,
Darling Namma Veedu - Katpadi,Prawn Briyani,,220,10,,12:01PM,10:00PM,0,,Specials,,0,
