restaurant_name,food_item,description,price,special_price,special_from,special_to,packaging_charge,status,max_packaging_charge,available_from,available_to,breakfast_available_from,breakfast_available_to,lunch_available_from,lunch_available_to,dinner_available_from,dinner_available_to,available_days,item_status,image,main_cat,sub_cat,recommended,ingredients,cat_order,product_order
OYALO PIZZA,"Cheesy Delitto Pizza 8""",,225,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Medium Pizza,,0,,9,3
OYALO PIZZA,"Farm Fresh Heaven Pizza 8""",,225,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Medium Pizza,,0,,9,4
OYALO PIZZA,"Onion & Mushroom Blast Pizza 8""",,225,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Medium Pizza,,0,,9,5
OYALO PIZZA,"Pasta Magic Pizza 8""",,225,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Medium Pizza,,0,,9,6
OYALO PIZZA,"Tandoori Paneer Pizza 8""",,245,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Medium Pizza,,0,,9,7
OYALO PIZZA,"Cheesy Chilli Paneer Pizza 8""",,245,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Medium Pizza,,0,,9,8
OYALO PIZZA,"Smoky BBQ Paneer Pizza 8""",,245,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Medium Pizza,,0,,9,9
OYALO PIZZA,"Celery Schezwan Paneer Pizza 8""",,245,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Medium Pizza,,0,,9,10
OYALO PIZZA,"Paneer Manchurian Pizza 8""",,245,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Medium Pizza,,0,,9,11
OYALO PIZZA,"Capsicum Olive Paneer Pizza 8""",,245,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Medium Pizza,,0,,9,12
OYALO PIZZA,"Giardino Feast Pizza 10""",,295,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Large Pizza,,0,,10,1
OYALO PIZZA,"Hawaiian Feast Pizza 10""",,295,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Large Pizza,,0,,10,2
OYALO PIZZA,"Cheesy Corn Pizza 10""",,295,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Large Pizza,,0,,10,3
OYALO PIZZA,"Spicy Paneer Twist Pizza 10""",,320,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Large Pizza,,0,,10,4
OYALO PIZZA,"Tandoori Paneer Pizza 10""",,320,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Large Pizza,,0,,10,5
OYALO PIZZA,Chocolate Lava Cake,,50,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Desserts,,0,,11,1
OYALO PIZZA,Espresso Lava Cake,,50,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Desserts,,0,,11,2
OYALO PIZZA,Red Velvet,,50,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Desserts,,0,,11,3
